index,full_date,Event,Location,Latitude,Longitude
717,2/1/2024,Commnity Board 10 Meeting,,40.651952,-73.8377963
718,3/7/2024,Community Board 10 Meeting,,40.651952,-73.8377963
719,12/7/2023,Community Board 10 Meeting,,40.651952,-73.8377963
720,10/5/2023,Community Board 10 Meeting,,40.6519692,-73.8383806
721,9/10/2023,Ozone Park Resident Block Association 2023 Annual Award Gala,162-45 Crossbay Blvd Howard Beach,40.652425,-73.838199
722,11/14/2023,Queens Symphony Orchestra Gala,162-45 Cross Bay Blvd,40.652903,-73.838019
723,6/21/2022,Queens County Women's Bar Association Dinner,162-45 Cross Bay Blvd Howard Beach,40.652903,-73.838019
724,6/20/2023,Queens County Womens Bar Association - Installing Dinner,,40.6529738,-73.8379649
725,8/12/2021,Bishop Calvin Rice Anniversary Dinner,,40.6529738,-73.8379649
726,11/21/2021,Greater RIdgewood Youth COuncil Celebration,,40.6529738,-73.8379649
727,5/15/2021,Hamilton Beach Community Resource Day,102-33 Davenport Court Hamilton Beach,40.653201,-73.83
728,12/3/2021,Hamilton Beach Christmas Tree Lighting,102-33 Davenport Court,40.653201,-73.83
729,10/29/2020,Hurricane Sandy Candlelight Vigil,102-33 Davenport Court Hamilton Beach,40.653201,-73.83
730,9/4/2022,Hamilton Beach Baby Parade,102-33 Davenport Ct Howard Beach,40.653755,-73.82843
731,10/29/2022,Hamilton Beach Civic Association 10th Annual Hurricane Sandy Vigil,102-33 Davenport Ct Howard Beach,40.653755,-73.82843
732,9/5/2021,Hamilton Beach Civic Association Baby Parade,102-33 Davenport Court Hamilton Beach,40.653755,-73.82843
733,10/29/2020,Hamilton Beach Hurricane Sandy Vigil,,40.6538486,-73.8283888
734,12/5/2020,Hamilton Beach Tree Lighting,,40.6538486,-73.8283888
735,12/11/2020,Rescheduled: Hamilton Beach Tree Lighting,,40.6538486,-73.8283888
736,2/8/2024,Hamilton Beach Civic Association Meeting,,40.654105,-73.831995
737,3/14/2024,Hamilton Beach Civic Association Meeting,,40.654105,-73.831995
738,4/11/2024,Hamilton Beach Civic Association Meeting,,40.654105,-73.831995
739,6/9/2022,Hamilton Beach Civic Association Meeting,,40.654105,-73.831995
740,11/12/2020,Hamilton Beach Civic Association Meeting,Howard Beach Motor Boat Club,40.654105,-73.831995
741,12/10/2020,Hamilton Beach Civic Association Meeting,Howard Beach Motor Boat Club,40.654105,-73.831995
742,5/9/2024,Hamilton Beach Civic Association Meeting,59 Russell Street Hamilton Beach,40.654238,-73.831998
743,6/13/2024,Hamilton Beach Civic Association Meeting,59 Russell Street Hamilton Beach,40.654238,-73.831998
744,9/14/2023,Hamilton Beach Civic Association,59 Russell St Howard Beach,40.654238,-73.831998
745,10/12/2023,Hamilton Beach Civic Association,59 Russell Street Hamilton Beach,40.654238,-73.831998
746,11/28/2021,Pizza Dance in Howard Beach,161-30B Cross Bay Boulevard,40.6548813,-73.8393103
747,12/2/2023,Howard Beach Christmas Tree Lighting,155 in Howard),40.6550444,-73.8389629
748,12/4/2021,Howard Beach Christmas Tree Lighting,Blvd,40.6550444,-73.8389629
749,11/4/2021,TWA Gateway JFK Bid Gala,One Idlewild Drive JFK International Airport,40.655246,-73.797769
750,3/25/2021,106 Precinct Sector A Build the Block,1567-10 83 Street Howard Beach,40.6557724,-73.8489778
751,4/14/2022,Hamilton Beach Civic Association Meeting,59 Russell Street Howard Beach,40.655851,-73.82928
752,4/14/2022,Elmcor Ground-Breaking Event,59 Russell Street Howard Beach,40.655851,-73.82928
753,5/12/2022,Hamilton Beach Civic Association Meeting,59 Russell Street Howard Beach,40.655851,-73.82928
754,8/11/2022,Hamilton Beach Civic Association Meeting,59 Russell Street Hamilton Beach,40.655851,-73.82928
755,10/13/2022,Hamilton Beach Civic Association Meeting,59 Russel Street Hamilton Beach,40.655851,-73.82928
756,10/16/2022,Ozone Park Residents Block Association OZPKRBA GALA,160-05 Cross Bay Blvd Howard Beach,40.657392,-73.839136
757,4/3/2021,EASTER TIME NYPD  & U.S Customs and Border Protection,175-15 Rockaway Boulevard Queens,40.657482,-73.769761
758,9/23/2021,106 Precinct Sector A Build the Block,207 159-15 88 Street Howard Beach,40.6577255,-73.8441216
759,6/2/2021,Gun Buy Back Flyer drop off to Marcia O'Brien,248-20 Edgewood Street Rosedale,40.658045,-73.743557
760,1/5/2023,Local 15 Membership meeting,160-50 Lefferts Blvd South Ozone Park,40.658451,-73.824252
761,1/31/2023,Rosedale Civic Association Meeting,Rosedale,40.659418,-73.736866
762,2/28/2023,Rosedale Civic Association Meeting,Rosedale,40.659418,-73.736866
763,3/28/2023,Rosedale Civic Association Meeting,Rosedale,40.659418,-73.736866
764,5/30/2023,108th Precinct Council Meeting,Rosedale,40.659418,-73.736866
765,6/27/2023,Rosedale Civic Association Meeting,Rosedale,40.659418,-73.736866
766,11/29/2022,Rosedale Civic Association Meeting,Rosedale,40.659418,-73.736866
767,11/6/2021,Laurelton Farmers Market,224-06 141st Rd Rosedale,40.659418,-73.736866
768,11/6/2021,Gun Buyback Program,224-06 141st Rd Rosedale,40.659418,-73.736866
769,3/11/2021,Cambria Heights Civic Association,120-50 Springfield Blvd,40.659845,-73.76001
770,8/7/2024,Senator Sanders Scams and Frauds event,144-20 243rd St Rosedale,40.659923,-73.739824
771,9/26/2020,Rosedale Jets & Civic School Giveaway,144-14 243rd Street Rosedale,40.660042,-73.739732
772,1/18/2023,PS 203Q Lunar New Year Celebration,53-11 Springfield Rd,40.660126,-73.760445
773,9/11/2023,Howard Beach 9/11 Tribute,158-159 in Howard Beach),40.6604601,-73.8327089
774,9/11/2020,Candlelight Memorial Ceremony,100th Street 159th Ave Howard Beach,40.6604601,-73.8327089
775,9/11/2020,106 PCT Candlelight Memorial,100th St. b/w 158  Howard Beach,40.6604601,-73.8327089
776,10/28/2020,106 Build The Block Sector A,157-10 83rd Street Howard Beach,40.6606749,-73.8502225
777,9/11/2021,Candlelight Memorial Ceremony,100th street (between 159th avenue Howard Beach,40.6607122,-73.8412791
778,6/25/2024,Howard Beach Lindenwood Civic Association Meeting,157-10 83rd St Howard Beach,40.660812,-73.850381
779,5/17/2023,Queens Village Civic Association Monthly Meeting,Springfield Blvd,40.661098,-73.760706
780,6/21/2023,Queens Village Civic Association Monthly Meeting,Springfield Blvd,40.661098,-73.760706
781,3/21/2021,Maranatha Baptist Church,Springfield Blvd,40.661098,-73.760706
782,7/23/2021,CM Brookes Powers / 100 Suits Shooting Response,Springfield Boulevard,40.661098,-73.760706
783,12/21/2022,PS 52Q Toy Drive,,40.66132832,-73.7668921
784,9/10/2023,Howard Beach Lindenwood Civic  9/11 Tribute,on 156th Avenue),40.6613366,-73.8514059
785,9/26/2023,Howard Beach Lindenwood Civic Association Meeting,83-09 157th Ave Howard Beach,40.661395,-73.849873
786,10/30/2023,Howard Beach Lindenwood Civic Association Meeting,83-09 157th Ave Howard Beach,40.661395,-73.849873
787,3/29/2022,Howard Beach Lindenwood Civic Association,83-09 157th Ave Howard Beach,40.661395,-73.849873
788,4/26/2022,Howard Beach Lindenwood Civic Association,83-09 157th Ave Howard Beach,40.661395,-73.849873
789,5/31/2022,Howard Beach Lindenwood Civic Association,83-09 157th Ave Howard Beach,40.661395,-73.849873
790,1/30/2024,Howard Beach Lindenwood Civic Association Meeting,157 in Howard Beach,40.6615023,-73.84953
791,3/26/2024,Howard Beach Lindenwood Civic Association Meeting,157 in Howard Beach,40.6615023,-73.84953
792,4/30/2024,Howard Beach Lindenwood Civic Association Meeting,,40.6615023,-73.84953
793,1/31/2023,Howard Beach Lindenwood Civic Meeting,157 Howard Beach,40.6615023,-73.84953
794,2/28/2023,Howard Beach Lindenwood Civic Meeting,83-09 157th Ave Howard Beach,40.6615023,-73.84953
795,3/28/2023,Howard Beach Lindenwood Civic Meeting,83-09 157th Ave Howard Beach,40.6615023,-73.84953
796,5/30/2023,Howard Beach Lindenwood Civic Meeting,157 Howard Beach,40.6615023,-73.84953
797,6/28/2022,Howard Beach Lindenwood Civic Association Meeting,157 Howard Beach,40.6615023,-73.84953
798,9/27/2022,Howard Beach Lindenwood Civic Assocoation,157 in Howard Beach,40.6615023,-73.84953
799,10/25/2022,Howard Beach Lindenwood Civic Association Meeting,157th Howard Beach,40.6615023,-73.84953
800,10/30/2022,Howard Beach 125th Anniversary Community Carnival,157th Howard Beach,40.6615023,-73.84953
801,7/10/2020,Bench Dedication for Aamir Griffin,116-40 Guy R Brewer Blvd,40.661737,-73.768188
802,5/5/2024,Community Worship Center: 2nd Annual Community Health Fair,145-94 176th Street,40.66227149,-73.77062858
803,8/12/2023,CM Brooks-Powers Family Reunion,,40.66280214,-73.74322689
804,9/27/2021,A Special Gift for Seniors - Councilmember Brooks-Powers Office,144 AVE. SPRINGFIELD GARDENS,40.6628115,-73.7431839
805,8/10/2024,Springfield Gardens Day Barbeque,145 184 St,40.6629975,-73.7612001
806,8/23/2023,NYPD Community Affairs Back to School Silent Party,,40.6629975,-73.7612001
807,8/12/2023,Volunteers for Springfield Senior-youth adult center,156-15 146th Ave Springfield Gardens,40.663598,-73.781816
808,11/14/2023,Gateway JFK Turkey Giveaway,160-45 Rockaway Blvd,40.6636567,-73.7767016
809,6/25/2024,Rosedale Civic Association,,40.66370345,-73.73363139
810,1/30/2024,Rosedale Civic Association,,40.66372015,-73.73358434
811,2/27/2024,Rosedale Civic Association,,40.66372015,-73.73358434
812,9/26/2023,Rosedale Civic Association Meeting,,40.66372154,-73.73363622
813,10/24/2023,Rosedale Civic Association Meeting,,40.66372154,-73.73363622
814,4/30/2024,Rosedale Civic Association,,40.66374088,-73.7336391
815,11/28/2023,Rosedale Civic Association,,40.66377389,-73.73363533
816,6/13/2024,Queens Public Library Mobile Office Tabling Event Howard Beach,92-06 156 Avenue Howard Beach,40.663946,-73.84176
817,12/21/2023,Gates Hotel (Shelter) Toy Distribution,132-26 Conduit Avenue,40.6657126,-73.8066623
818,4/16/2024,GatewayJFK Public Safety Town Hall,157-11 Rockaway Boulevard Jamaica,40.666113,-73.779127
819,2/19/2024,113th Precinct Council Meeting,157-11 Rockaway Blvd,40.6661851,-73.7789924
820,5/20/2024,113th Precinct Council Meeting,157-11 Rockaway Blvd,40.6661851,-73.7789924
821,2/1/2024,Springfield Gardens (SprinGar) Civic Association,145-02 Farmers Boulevard Jamaica,40.666267,-73.767728
822,4/4/2024,Springfield Gardens (SprinGar) Civic Association,145-02 Farmers Boulevard Jamaica,40.666267,-73.767728
823,6/6/2024,Springfield Gardens (SprinGar) Civic Association,145-02 Farmers Boulevard Jamaica,40.666267,-73.767728
824,5/27/2024,Laurelton Memorial Day Parade Closing Ceremony,Conduit Avenue Laurelton,40.66627,-73.762275
825,5/30/2022,Laurelton Memorial Day Parade,225 Street and North Conduit Avenue,40.666395,-73.751759
826,5/31/2021,Laurelton Memorial Day Ceremony,,40.6664046,-73.751776
827,6/5/2021,The Blaque Community Senior Appreciation Day event,143-10 Springfield Blvd Queens (Springfield Gardens High School),40.667741,-73.756995
828,8/15/2023,NYPD School Safety Back to School Donation,,40.66784761,-73.75799788
829,10/10/2020,Cista Girls Back to School Give Away,,40.66810358,-73.75665146
830,6/29/2022,105 Precinct Community Council Meeting,137-35 Brookville Blvd Laurelton,40.668603,-73.736475
831,9/11/2021,St. Clare Roman Catholic Church & St. Peter's Episcopal Church,137-35 Brookville Blvd Rosedale,40.668603,-73.736475
832,8/28/2021,Back to school giveaway - Yes Girls Create,Laurelton,40.6690924,-73.7513943
833,4/18/2023,South Ozone Park Civic Association West General Meeting,127-17 135th Ave South Ozone Park,40.669099,-73.811924
834,5/16/2023,South Ozone Park Civic West,127-17 135th Ave South Ozone Park,40.669099,-73.811924
835,2/2/2022,Our Neighbors of Ozone Park Civic Association Meeting,127-17 135th Ave South Ozone Park-,40.6693231,-73.811901
836,4/6/2024,American Sofball Opening Day 2024,149th & Cross Bay Boulevard Ozone Park,40.669935,-73.843928
837,5/8/2021,Rosedale Jets Opening Day,149th & South Conduit Avenue Springfield Gardens,40.670144,-73.845824
838,12/16/2021,Toys & Hot Chocolate - NYPD Community Affairs Holiday Event,149 & S Conduit Ave Springfield Gardens,40.670144,-73.845824
839,12/10/2020,106  Build the Block Sector D,119-35 135 Ave,40.67064165,-73.82008612
840,2/25/2021,106 Precinct Sector D Build The Block,119-15 135 Avenue Ozone Park,40.6706721,-73.8200542
841,8/5/2023,SRINGFIELD GARDENS TAXPAYERS AND CITIZENS ASSOCIATION Block Party,141 Ave between 180th,40.67082101,-73.76311589
842,8/12/2023,Inwood Street Block Association 2nd Annual Block Party,Inwwod Street,40.6712903,-73.79316065
843,11/16/2022,CM Brooks-Powers Veterans Luncheon,483 240-08 135th Street Rosedale,40.671874,-73.734042
844,11/12/2020,105 Sector B  Build the Block,240-05 135th Avenue Rosedale,40.671874,-73.734042
845,2/15/2021,Rosedale Black History Month Event,24-08 135 Ave Rosedale,40.6719133,-73.7343386
846,8/6/2023,Jazz in the Garden Buffet Dinner Federated Blocks of Laurelton,240-08 135th Ave Rosedale,40.671976,-73.734323
847,11/22/2021,Alicia Hyndman American Legion Post 483,240-08 135th Ave Rosedale,40.671976,-73.734323
848,5/3/2022,Our Neighbors of Ozone Park Civic Association Meeting,Basement-127-17 135th Street. South Ozone Park,40.672315,-73.803591
849,7/17/2024,Mayor Adams' Aging Town Hall,13757 Farmers Blvd. Springfield Gardens,40.6725648,-73.7637832
850,6/19/2021,SEQ Clean-up is hosting a Juneteenth Celebration and Clean-Up,150th Street Baisley Park,40.67259074,-73.78769423
851,6/17/2021,Henry Clayton Street Renaming,169-07 137th Avenue Jamaica,40.672666,-73.770287
852,3/19/2024,HLA- Career Day @Queens United Middle School 289,229-02 137th Ave Springfield Gardens,40.672718,-73.742876
853,10/15/2023,113th Pct Council Meeting,115-62 Sutphin Blvd. Jamaica,40.672823,-73.786867
854,7/9/2022,Kids Of Queens - A Cause A Concern A Solution Network Inc.,115-62 Sutphin Blvd Jamaica,40.672823,-73.786867
855,8/10/2022,Resorts World Hyatt Hotel Anniversary Event,110-00 Rockaway Boulevard Jamaica,40.672962,-73.833233
856,8/6/2024,NNO 106,,40.6731042,-73.8326167
857,8/1/2023,NNO 106,,40.6732907,-73.8542329
858,8/2/2022,NNO 106,,40.6732907,-73.8542329
859,5/20/2021,106 Precinct Sector B Build the Block,Tudor Park 82 Street,40.6734407,-73.854767
860,7/10/2021,Senator Sanders Community Wellness Fair,145-09 Rockaway Boulevard in Jamaica,40.673572,-73.792614
861,7/17/2024,NYPD Annual Youth Cricket League 2024,of Baisley Blvd,40.6737751,-73.786025
862,6/24/2023,Health Awareness Fair - Thomas White Jr. Foundation,Baisley Pond Park Baisley Blvd,40.6737751,-73.786025
863,7/12/2023,33rd Annual Harmony Picnic,150th Street and Conduit Ave,40.6737751,-73.786025
864,7/13/2023,Camping In The Park,,40.6737751,-73.786025
865,7/14/2022,Camping In The Park,,40.6737751,-73.786025
866,7/20/2022,32nd Annual Harmony Picnic,Baisley Pond Park 150th Street,40.6737751,-73.786025
867,6/20/2021,Fathers Alive in the Hood Annual Father's Day Cookout,Baisley Pond Park 155 Street,40.6737751,-73.786025
868,8/12/2021,Camping In The Park - NYPD Community Affairs,Jamaica,40.6737751,-73.786025
869,8/21/2021,Mardi Gras- Annual Masquerade Back to School Event,,40.6737751,-73.786025
870,9/25/2020,National Day of Remembrance,,40.6737751,-73.786025
871,9/25/2020,National Day of Remembrance Murder Victims,116th  Ave Queens,40.6737751,-73.786025
872,11/27/2023,Resorts World Tree Lighting,,40.67383168,-73.83366825
873,8/15/2023,Projects to Projects Back to School Donation,142-15 Rockaway Blvd. Jamaica,40.67405,-73.797922
874,3/18/2024,113 precinct Council Meeting,169-65 137th Ave Queens,40.674088,-73.770908
875,6/13/2024,Dr. Hubbard's Senior Event,169-65 137th Ave,40.674088,-73.770908
876,2/22/2023,QDA Black History Month Event,169-65 137th Ave. Jamaica,40.674088,-73.770908
877,4/21/2023,Clergy Safety Summitt SEQ Clergy,169-65 137th Ave Queens,40.674088,-73.770908
878,5/6/2023,Department of Homeless Health Services Youth Summit,169-65 137th Ave Queens,40.674088,-73.770908
879,9/21/2023,Senior Safety Summit,169-65 137th Ave Queens,40.674088,-73.770908
880,6/17/2024,Academic Success Tutoring Program Awards Ceremony,169-65 137th Avenue Rochdale Villate Jamaica,40.674088,-73.770908
881,3/19/2022,"Celebrating Our Queens - Greater Bethel Community Development, Rochdale Village Senior Committee & Center Women's History Month Event",169-65 137th Avenue Jamaica,40.674088,-73.770908
882,5/5/2022,Queens Clergy Breakfast,169-65 137th Ave Jamaica,40.674088,-73.770908
883,9/7/2022,Public Safety Community Conversation with the Mayor,169-65 137th Avenue Jamaica,40.674088,-73.770908
884,//11,Rochdale Village Fall Festival,169-65 137th Avenue Jamaica,40.674088,-73.770908
885,12/15/2022,Broadway In Queens - AGAPE,169-65 137th Avenue Jamaica,40.674088,-73.770908
886,10/15/2021,Senior Safety Seminar - SNAP,133-33 Brookville Boulevard Rosedale,40.674139,-73.732684
887,3/5/2024,UNCA,,40.6744349,-73.7710935
888,2/15/2024,Queens District Attorney  Black History Month Celebration,169-65 137th Avenue Jamaica,40.674443,-73.7712115
889,3/14/2024,QDA Crime Prevention Workshop,169-65 137th Avenue Jamaica,40.674443,-73.7712115
890,3/24/2021,Rochdale Village Senior Center Food Drive,169-65 137th Avenue Jamaica,40.674443,-73.7712115
891,8/19/2021,113th Sector Build The Block B  Meeting,169-65 137th Avenue Queens,40.674443,-73.7712115
892,12/19/2020,King of Kings Foundation Toy Giveaway,169-65 137th Avenue,40.674443,-73.7712115
893,2/27/2023,Councilmember Nantasha Williams - Black History Month,177-01 Baisely Boulevard,40.674583,-73.78156
894,8/20/2022,Detective Mollie Gustine Street Co-Naming,117-31 192nd Street Jamaica,40.674583,-73.78156
895,8/25/2021,113th Build The Block Sector C Meeting,Blvd Jamaica,40.674583,-73.78156
896,9/12/2020,NAVA Food Distribution School Bag Giveaway,173-175 Hillside Ave,40.674583,-73.78156
897,3/13/2022,CM Selvena Brooks-Powers Inauguration event,233-15 Merrick Blvd. Queens,40.675003,-73.736627
898,7/13/2022,106 Precinct Community Council Meeting,between 101  Streets Ozone Park,40.675056,-73.844315
